;DATE=2015-07-11	LAT=6741	LON=-21987
;UTC--MHz--Call--SNR,dB--QSB,%--Evidence--Delay,ms
00:37:10	21	VK6RBP	-6.4	100	 0.08	 -23
00:37:20	21	JA2IGY	-5.5	100	 0.15	 263
00:37:30	21	RR9O  	-4.9	100	 0.17	 259
00:37:40	21	VR2B  	-6.1	100	 0.35	  23
00:37:50	21	4S7B  	-7.2	100	 0.10	 176
00:38:00	21	ZS6DN 	-5.0	100	 0.18	 347
00:38:10	21	5Z4B  	-5.6	100	 0.24	 -13
00:38:20	21	4X6TU 	-6.3	100	 0.09	 -23
00:38:30	21	OH2B  	-6.9	100	 0.29	 286
00:38:40	21	CS3B  	-5.3	100	 0.18	 -43
00:38:50	21	LU4AA 	-3.7	100	 0.16	 190
00:39:00	24	LU4AA 	-7.4	100	 0.20	  -8
00:39:10	24	OA4B  	-4.3	100	 0.11	  84
00:39:20	24	YV5B  	-6.0	100	 0.28	 139
00:39:30	24	4U1UN 	-6.5	100	 0.24	 184
00:39:40	24	VE8AT 	-6.1	100	 0.28	  23
00:39:50	24	W6WX  	16.5	  0	 6.75	  39
00:40:00	24	K6TD  	 0.1	 52	 1.70	  37
00:40:10	24	ZL6B  	-4.3	100	 0.08	 199
00:40:20	24	VK6RBP	-7.0	100	 0.07	 288
00:40:30	24	JA2IGY	-7.8	100	 0.13	 153
00:40:40	24	RR9O  	-6.0	100	 0.11	 -13
00:40:50	24	VR2B  	-5.5	100	 0.14	 -31
00:41:00	24	4S7B  	-6.9	100	 0.14	 250
00:41:10	24	ZS6DN 	-3.7	 91	 0.27	 235
00:41:20	24	5Z4B  	-5.1	100	 0.28	 303
00:41:30	24	4X6TU 	-11.6	100	 0.06	  39
00:41:40	24	OH2B  	-5.9	100	 0.24	 309
00:41:50	24	CS3B  	-8.8	100	 0.08	 197
00:42:00	28	CS3B  	-6.1	100	 0.14	 280
00:42:10	28	LU4AA 	-4.5	100	 0.59	  17
00:42:20	28	OA4B  	-5.4	100	 0.09	 306
00:42:30	28	YV5B  	-6.6	100	 0.11	  94
00:42:40	28	4U1UN 	-5.2	100	 0.16	 287
00:42:50	28	VE8AT 	-6.1	100	 0.31	 182
00:43:00	28	W6WX  	20.4	  0	 6.76	  36
00:43:10	28	K6TD  	 0.1	 55	 1.56	  36
00:43:20	28	ZL6B  	-7.4	100	 0.23	 221
00:43:30	28	VK6RBP	-6.5	100	 0.51	 108
00:43:40	28	JA2IGY	-12.2	100	 0.11	 280
00:43:50	28	RR9O  	-4.5	 94	 0.09	 231
00:44:00	28	VR2B  	-20.0	100	 0.06	 267
00:44:10	28	4S7B  	-6.8	100	 0.13	  73
00:44:20	28	ZS6DN 	-8.7	100	 0.11	 244
00:44:30	28	5Z4B  	-6.2	100	 0.36	  75
00:44:40	28	4X6TU 	-6.6	100	 0.13	 257
00:44:50	28	OH2B  	-9.7	100	 0.14	  14
